6.18394e-10
163.532
213.22
226.912
252.398
287.109
283.206
286.862
287.026
286.944
290.698
280.191
289.352
294.638
294.985
291.46
286.862
216.967
269.687
276.472
180.375
69.3097
245.399
279.174
282.406
281.215
240.211
276.932
268.025
50.1153
148.236
128.238
236.351
267.451
276.549
274.198
282.406
281.928
281.532
280.978
281.294
281.294
275.33
238.265
280.505
278.94
277.932
276.243
277.546
278.784
278.552
280.191
276.932
282.008
278.94
277.624
66.3834
240.5
245.038
240.154
264.131
279.096
280.348
278.087
279.408
281.057
266.88
264.271
273.523
278.707
280.348
279.096
278.009
274.198
277.932
280.426
278.474
280.191
278.319
279.564
278.707
221.631
79.5608
248.447
248.694
275.179
279.174
279.72
274.048
274.801
286.123
278.707
267.094
286.123
290.782
283.527
292.056
274.801
290.698
283.849
285.633
284.252
284.9
278.474
289.436
277.469
288.85
140.174
82.5832
253.678
263.713
263.992
270.416
274.048
288.268
286.944
102.733
49.3559
157.035
192.827
213.174
246.975
279.174
277.701
63.5042
209.996
229.568
211.595
254.647
290.782
289.771
290.192
275.938
281.77
279.642
284.576
282.326
261.986
231.75
259.943
169.722
54.1536
175.932
193.349
222.173
273.224
270.051
282.646
292.912
294.638
297.177
309.023
182.216
54.6239
222.916
225.632
249.128
275.786
273.748
284.819
294.638
282.646
300.21
266.88
283.768
299.581
300.661
299.133
303.03
306.748
307.503
305.904
308.166
306.56
308.166
299.67
307.314
303.398
115.594
78.4991
155.594
244.918
255.754
274.123
283.046
351.617
236.742
63.9386
202.388
180.832
234.797
304.229
307.692
310.849
303.582
168.407
47.2769
159.261
160.694
147.362
254.13
253.872
272.554
277.469
276.396
286.287
290.529
287.191
287.356
286.779
283.206
310.174
311.624
309.598
300.391
317.058
313.381
299.76
275.028
282.885
284.576
284.333
287.274
258.398
77.8877
274.801
254.712
248.633
95.3562
190.803
200.844
257.202
277.778
108.814
168.322
232.937
231
325.415
329.924
332.779
331.126
332.226
331.895
334.001
331.236
268.673
176.367
54.4573
219.587
232.612
332.889
330.797
334.225
333.222
332.005
330.251
327.654
330.688
332.557
329.381
333.89
331.016
328.515
330.251
353.357
332.005
333
325.839
334.001
321.647
332.779
237.643
47.5828
232.072
217.77
250.878
334.113
334.001
332.336
334.113
332.447
327.332
331.126
334.113
333
329.272
327.011
334.336
330.688
333.111
337.382
333.444
332.226
333.222
321.647
332.889
332.336
147.016
113.148
266.596
263.644
282.566
335.683
329.924
335.683
327.225
331.785
306.091
331.675
330.142
331.126
330.579
328.731
325.098
329.598
345.066
341.88
327.976
321.027
276.855
298.775
295.683
288.85
291.886
286.451
288.268
288.934
287.522
287.439
286.615
268.456
284.819
286.041
288.268
288.268
287.356
283.849
289.855
283.768
285.959
250.941
284.9
281.215
285.47
284.657
289.687
284.9
287.109
105.075
81.1096
251.953
252.398
256.41
257.202
269.906
285.225
289.017
295.334
295.247
300.03
303.767
303.767
300.842
310.945
312.402
314.268
310.559
311.139
305.717
264.131
307.125
313.48
300.661
303.122
293.169
307.787
300.3
307.125
299.401
304.229
299.401
305.157
303.674
308.642
299.94
303.767
290.36
301.386
307.787
302.572
299.222
308.833
300.391
302.847
307.22
303.49
299.85
302.663
303.859
200.965
60.5107
249.19
250.815
277.393
